:	I-API	O
IComparable	I-API	O
{	O	O
public	O	O
TimeSpan	O	O
UpperBound	O	O
{	O	O
get	O	O
;	O	O
set	O	O
;	O	O
}	O	O
public	O	O
delegate	B-API	O
string	I-API	O
;	O	O
public	O	O
RelativeTimeTextDelegate	B-API	B-API
MessageCreator	I-API	B-API
{	O	I-API
get	O	I-API
;	O	I-API
set	O	I-API
;	O	I-API
}	O	I-API
public	O	O
int	O	O
{	O	O
if	O	O
)	O	O
{	O	O
return	O	O
1	O	O
;	O	O
}	O	O
//	O	O
note	O	O
that	O	O
this	O	O
sorts	O	O
in	O	O
reverse	O	O
order	O	O
to	O	O
the	O	O
way	O	O
you	O	O
'd	O	O
expect	O	O
,	O	O
//	O	O
this	O	O
saves	O	O
having	O	O
to	O	O
reverse	O	O
a	O	O
list	O	O
later	O	O
return	O	O
(	O	O
obj	O	O
as	O	O
;	O	O
}	O	O
}	O	O
public	O	O
class	B-API	O
PrintRelativeTime	I-API	O
{	O	O
private	O	O
static	B-API	O
ListRelativeTimeRange	I-API	O
timeRanges	I-API	O
;	O	O
static	O	O
{	O	O
timeRanges	O	O
=	O	O
new	O	O
ListRelativeTimeRange	B-API	O
{	O	O
new	O	O
RelativeTimeRange	B-API	O
{	O	O
UpperBound	B-API	O
=	O	O
,	O	O
MessageCreator	B-API	O
=	O	O
(	O	O
delta	O	O
)	O	O
=	O	O
{	O	O
return	O	O
``	O	O
one	O	O
second	O	O
ago	O	O
''	O	O
;	O	O
}	O	O
}	O	O
,	O	O
new	O	O
RelativeTimeRange	B-API	O
{	O	O
UpperBound	B-API	O
=	O	O
,	O	O
MessageCreator	B-API	O
=	O	O
(	O	O
delta	O	O
)	O	O
=	O	O
{	O	O
return	O	O
delta.Seconds	B-API	O
+	O	O
``	O	O
seconds	O	O
ago	O	O
''	O	O
;	O	O
}	O	O
}	O	O
,	O	O
new	O	O
RelativeTimeRange	B-API	O
{	O	O
UpperBound	B-API	O
=	O	O
,	O	O
MessageCreator	B-API	O
=	O	O
(	O	O
delta	O	O
)	O	O
=	O	O
{	O	O
return	O	O
``	O	O
one	O	O
minute	O	O
ago	O	O
''	O	O
;	O	O
}	O	O
}	O	O
,	O	O
new	O	O
RelativeTimeRange	B-API	O
{	O	O
UpperBound	B-API	O
=	O	O
,	O	O
MessageCreator	B-API	O
=	O	O
(	O	O
delta	O	O
)	O	O
=	O	O
{	O	O
return	O	O
delta.Minutes	O	O
+	O	O
``	O	O
minutes	O	O
ago	O	O
''	O	O
;	O	O
}	O	O
}	O	O
,	O	O
new	O	O
RelativeTimeRange	B-API	O
{	O	O
UpperBound	B-API	O
=	O	O
,	O	O
MessageCreator	B-API	O
=	O	O
(	O	O
delta	O	O
)	O	O
=	O	O
{	O	O
return	O	O
``	O	O
one	O	O
hour	O	O
ago	O	O
''	O	O
;	O	O
}	O	O
}	O	O
,	O	O
new	O	O
RelativeTimeRange	B-API	O
{	O	O
UpperBound	B-API	O
=	O	O
,	O	O
MessageCreator	B-API	O
=	O	O
(	O	O
delta	O	O
)	O	O
=	O	O
{	O	O
return	O	O
delta.Hours	O	O
+	O	O
``	O	O
hours	O	O
ago	O	O
''	O	O
;	O	O
}	O	O
}	O	O
,	O	O
new	O	O
RelativeTimeRange	B-API	O
{	O	O
UpperBound	B-API	O
=	O	O
,	O	O
MessageCreator	B-API	O
=	O	O
(	O	O
delta	O	O
)	O	O
=	O	O
{	O	O
return	O	O
``	O	O
yesterday	O	O
''	O	O
;	O	O
}	O	O
}	O	O
,	O	O
new	O	O
RelativeTimeRange	B-API	O
{	O	O
UpperBound	B-API	O
=	O	O
)	O	O
,	O	O
MessageCreator	B-API	O
=	O	O
(	O	O
delta	O	O
)	O	O
=	O	O
{	O	O
return	O	O
delta.Days	O	O
+	O	O
``	O	O
days	O	O
ago	O	O
''	O	O
;	O	O
}	O	O
}	O	O
,	I-API	O
new	O	O
RelativeTimeRange	B-API	O
{	O	O
UpperBound	B-API	O
=	O	O
)	O	O
,	O	O
MessageCreator	B-API	O
=	O	O
(	O	O
delta	O	O
)	O	O
=	O	O
{	O	O
return	O	O
``	O	O
one	O	O
month	O	O
ago	O	O
''	O	O
;	O	O
}	O	O
}	O	O
,	O	O
new	O	O
RelativeTimeRange	B-API	O
{	O	O
UpperBound	B-API	O
=	O	O
)	O	O
,	O	O
MessageCreator	B-API	O
=	O	O
(	O	O
delta	O	O
)	O	O
=	O	O
{	O	O
return	O	O
+	O	O
``	O	O
months	O	O
ago	O	O
''	O	O
;	O	O
}	O	O
}	O	O
,	O	O
new	O	O
RelativeTimeRange	B-API	O
{	O	O
UpperBound	B-API	O
=	O	O
)	O	O
,	O	O
MessageCreator	B-API	O
=	O	O
(	O	O
delta	O	O
)	O	O
=	O	O
{	O	O
return	O	O
``	O	O
one	O	O
year	O	O
ago	O	O
''	O	O
;	O	O
}	O	O
}	O	O
,	O	O
new	O	O
RelativeTimeRange	B-API	O
{	O	O
UpperBound	B-API	O
=	O	O
TimeSpan.MaxValue	B-API	O
,	O	O
MessageCreator	B-API	O
=	O	O
(	O	O
delta	O	O
)	O	O
=	O	O
{	O	O
return	O	O
+	O	O
``	O	O
years	O	O
ago	O	O
''	O	O
;	O	O
}	O	O
}	O	O
}	O	O
;	O	O
;	O	O
}	O	O
public	O	O
static	B-API	O
string	I-API	O
{	O	O
RelativeTimeRange	B-API	O
postRelativeDateRange	O	O
=	O	O
timeRanges	B-API	O
[	I-API	O
0	I-API	O
]	I-API	O
;	O	O
foreach	B-API	O
(	I-API	O
var	I-API	O
timeRange	I-API	O
in	I-API	O
timeRanges	I-API	O
)	I-API	O
{	O	O
if	O	O
=	O	O
0	O	O
)	O	O
{	O	O
postRelativeDateRange	O	O
=	O	O
timeRange	O	O
;	O	O
}	O	O
}	O	O
return	O	O
;	O	O
(	O	O
TimeSpan	O	O
timeDelta	B-API	O
)	I-API	O
(	I-API	O
object	O	O
obj	O	O
)	O	O
!	O	O
(	O	O
obj	O	O
is	O	O
RelativeTimeRange	B-API	O
)	O	O
RelativeTimeRange	B-API	O
)	O	O
.UpperBound.CompareTo	B-API	O
(	I-API	O
UpperBound	I-API	O
)	I-API	O
PrintRelativeTime	B-API	B-API
(	I-API	I-API
)	I-API	I-API
TimeSpan.FromSeconds	B-API	B-API
(	I-API	I-API
1	I-API	I-API
)	I-API	I-API
TimeSpan.FromSeconds	B-API	B-API
(	I-API	I-API
60	I-API	I-API
)	I-API	I-API
TimeSpan.FromMinutes	B-API	B-API
(	I-API	I-API
2	I-API	I-API
)	I-API	I-API
TimeSpan.FromMinutes	B-API	B-API
(	I-API	I-API
60	I-API	I-API
)	I-API	I-API
TimeSpan.FromHours	B-API	B-API
(	I-API	I-API
2	I-API	I-API
)	I-API	I-API
TimeSpan.FromHours	B-API	B-API
(	I-API	I-API
24	I-API	I-API
)	I-API	I-API
TimeSpan.FromDays	B-API	B-API
(	I-API	I-API
2	I-API	I-API
)	I-API	I-API
DateTime.Now.Subtract	B-API	B-API
(	O	I-API
DateTime.Now.AddMonths	I-API	I-API
(	I-API	I-API
-1	I-API	I-API
)	I-API	I-API
DateTime.Now.Subtract	B-API	B-API
(	O	I-API
DateTime.Now.AddMonths	I-API	I-API
(	I-API	I-API
-2	I-API	I-API
)	I-API	I-API
DateTime.Now.Subtract	B-API	B-API
(	O	I-API
DateTime.Now.AddYears	I-API	B-API
(	I-API	I-API
-1	I-API	I-API
)	I-API	I-API
int	O	O
)	O	O
Math.Floor	B-API	B-API
(	I-API	O
delta.TotalDays	I-API	O
/	I-API	O
30	I-API	O
)	I-API	O
DateTime.Now.Subtract	B-API	B-API
(	O	I-API
DateTime.Now.AddYears	I-API	B-API
(	I-API	I-API
-2	I-API	I-API
)	I-API	I-API
int	O	O
)	O	O
Math.Floor	B-API	B-API
(	I-API	O
delta.TotalDays	I-API	O
/	I-API	O
365.24D	I-API	O
)	I-API	O
timeRanges.Sort	B-API	B-API
(	I-API	I-API
)	I-API	I-API
(	O	O
TimeSpan	O	O
ago	O	O
)	O	O
(	O	O
ago.CompareTo	B-API	B-API
(	I-API	I-API
timeRange.UpperBound	I-API	I-API
)	I-API	I-API
postRelativeDateRange.MessageCreator	B-API	B-API
(	I-API	I-API
ago	I-API	I-API
)	I-API	I-API
The	O	O
size	O	O
of	O	O
the	O	O
file	O	O
is	O	O
sent	O	O
as	O	O
the	O	O
Content-Length	O	O
header	O	O
.	O	O
Here	O	O
is	O	O
how	O	O
to	O	O
get	O	O
it	O	O
with	O	O
urllib	B-API	O
:	O	O
site	O	O
=	O	O
meta	O	O
=	O	O
print	B-API	O
urllib.urlopen	B-API	B-API
(	I-API	I-API
``	I-API	I-API
http	I-API	I-API
:	I-API	I-API
//python.org	I-API	I-API
''	I-API	I-API
)	I-API	I-API
site.info	B-API	B-API
(	I-API	I-API
)	I-API	I-API
meta.getheaders	B-API	B-API
(	I-API	I-API
``	I-API	I-API
Content-Length	I-API	I-API
''	I-API	I-API
)	I-API	I-API
Using	O	O
the	O	O
returned-urllib-object	B-API	O
method	O	O
info	B-API	B-API
(	I-API	I-API
)	I-API	I-API
,	O	O
you	O	O
can	O	O
get	O	O
various	O	O
information	O	O
on	O	O
the	O	O
retrived	O	O
document	O	O
.	O	O
Example	O	O
of	O	O
grabbing	O	O
the	O	O
current	O	O
Google	O	O
logo	O	O
:	O	O
import	B-API	O
urllib	I-API	O
d	O	O
=	O	O
print	B-API	O
Content-Type	O	O
:	O	O
image/gifLast-Modified	O	O
:	O	O
Thu	O	O
,	O	O
07	O	O
Aug	O	O
2008	O	O
16:20:19	O	O
GMT	O	O
Expires	O	O
:	O	O
Sun	O	O
,	O	O
17	O	O
Jan	O	O
2038	O	O
19:14:07	O	O
GMT	O	O
Cache-Control	O	O
:	O	O
public	O	O
Date	B-API	O
:	O	O
Fri	O	O
,	O	O
08	O	O
Aug	O	O
2008	O	O
13:40:41	O	O
GMT	O	O
Server	O	O
:	O	O
gws	O	O
Content-Length	O	O
:	O	O
20172	O	O
Connection	O	O
:	O	O
urllib.urlopen	B-API	B-API
(	I-API	I-API
``	I-API	I-API
http	I-API	I-API
:	I-API	I-API
//www.google.co.uk/logos/olympics08_opening.gif	I-API	I-API
''	I-API	I-API
)	I-API	I-API
d.info	B-API	B-API
(	I-API	I-API
)	I-API	I-API
It	O	O
's	O	O
a	O	O
dict	O	O
,	O	O
so	O	O
to	O	O
get	O	O
the	O	O
size	O	O
of	O	O
the	O	O
file	O	O
,	O	O
you	O	O
do	O	O
urllibobject.info	B-API	B-API
(	I-API	I-API
)	I-API	I-API
print	B-API	O
f.info	B-API	B-API
(	I-API	I-API
)	I-API	I-API
And	O	O
to	O	O
get	O	O
the	O	O
size	O	O
of	O	O
the	O	O
local	O	O
file	O	O
(	O	O
for	O	O
comparison	O	O
)	O	O
,	O	O
you	O	O
can	O	O
use	O	O
the	O	O
os.stat	B-API	B-API
(	I-API	I-API
)	I-API	I-API
command	O	O
:	O	O
os.stat	B-API	B-API
(	I-API	I-API
``	I-API	I-API
/the/local/file.zip	I-API	I-API
''	I-API	I-API
)	I-API	I-API
Also	O	O
if	O	O
the	O	O
server	O	O
you	O	O
are	O	O
connecting	O	O
to	O	O
supports	O	O
it	O	O
,	O	O
look	O	O
at	O	O
Etags	O	O
and	O	O
the	O	O
If-Modified-Since	O	O
and	O	O
If-None-Match	O	O
headers	O	O
.	O	O
Using	O	O
these	O	O
will	O	O
take	O	O
advantage	O	O
of	O	O
the	O	O
webserver	O	O
's	O	O
caching	O	O
rules	O	O
and	O	O
will	O	O
return	O	O
a	O	O
304	O	O
Not	O	O
Modified	O	O
status	O	O
code	O	O
if	O	O
the	O	O
content	O	O
has	O	O
n't	O	O
changed	O	O
.	O	O
I	O	O
have	O	O
reproduced	O	O
what	O	O
you	O	O
are	O	O
seeing	O	O
:	O	O
import	B-API	O
urllib	B-API	O
,	O	O
oslink	O	O
=	O	O
``	O	O
http	O	O
:	O	O
//python.org	O	O
''	O	O
print	I-API	O
``	O	O
opening	O	O
url	O	O
:	O	O
''	O	O
,	O	O
linksite	O	O
=	O	O
meta	O	O
=	O	O
print	B-API	O
``	O	O
Content-Length	O	O
:	O	O
''	O	O
,	O	O
[	O	O
0	O	O
]	O	O
f	O	O
=	O	O
print	B-API	O
``	O	O
File	B-API	O
on	O	O
f	O	O
=	O	O
f	O	O
=	O	O
print	B-API	O
``	O	O
File	B-API	O
on	O	O
disk	O	O
after	O	O
print	O	O
.st_size	O	O
returns	O	O
:	O	O
''	O	O
,	O	O
urllib.urlopen	B-API	B-API
(	I-API	I-API
link	I-API	I-API
)	I-API	I-API
site.info	B-API	B-API
(	I-API	I-API
)	I-API	I-API
meta.getheaders	B-API	B-API
(	I-API	I-API
``	I-API	I-API
Content-Length	I-API	I-API
''	I-API	I-API
)	I-API	I-API
(	O	O
``	O	O
out.txt	O	O
''	O	O
,	O	O
``	O	O
r	O	O
''	O	O
)	O	O
disk	O	O
:	O	O
''	O	O
,	O	O
len	O	O
(	O	O
f.read	B-API	B-API
(	I-API	I-API
)	I-API	I-API
)	O	I-API
f.close	B-API	B-API
(	I-API	I-API
)	I-API	I-API
(	O	O
``	O	O
out.txt	O	O
''	O	O
,	O	O
``	O	O
w	O	O
''	O	O
)	O	O
f.write	B-API	B-API
(	O	I-API
site.read	B-API	I-API
(	I-API	I-API
)	I-API	I-API
)	O	I-API
site.close	B-API	B-API
(	I-API	I-API
)	I-API	I-API
f.close	B-API	B-API
(	I-API	I-API
)	I-API	I-API
(	O	O
``	O	O
out.txt	O	O
''	O	O
,	O	O
``	O	O
r	O	O
''	O	O
)	O	O
download	O	O
:	O	O
''	O	O
,	O	O
len	O	O
(	O	O
f.read	B-API	B-API
(	I-API	I-API
)	I-API	I-API
)	O	I-API
f.close	B-API	B-API
(	I-API	I-API
)	I-API	I-API
``	O	O
os.stat	B-API	B-API
(	I-API	I-API
)	I-API	I-API
os.stat	B-API	B-API
(	I-API	I-API
``	I-API	I-API
out.txt	I-API	I-API
''	I-API	I-API
)	I-API	I-API
Outputs	O	O
this	O	O
:	O	O
opening	O	O
url	O	O
:	O	O
http	O	O
:	O	O
//python.orgContent-Length	O	O
:	O	O
16535File	O	O
on	O	O
disk	O	O
:	O	O
16535File	O	O
on	O	O
disk	O	O
after	O	O
download	O	O
:	O	O
.st_size	O	O
returns	O	O
:	O	O
16535os.stat	B-API	B-API
(	I-API	I-API
)	I-API	I-API
What	O	O
am	O	O
I	O	O
doing	O	O
wrong	O	O
here	O	O
?	O	O
Is	O	O
os.stat	B-API	B-API
(	I-API	I-API
)	I-API	I-API
.st_size	I-API	O
not	O	O
returning	O	O
the	O	O
correct	O	O
size	O	O
?	O	O
Edit	O	O
:	O	O
OK	O	O
,	O	O
I	O	O
figured	O	O
out	O	O
what	O	O
the	O	O
problem	O	O
was	O	O
:	O	O
import	B-API	O
urllib	B-API	O
,	O	O
oslink	O	O
=	O	O
``	O	O
http	O	O
:	O	O
//python.org	O	O
''	O	O
print	B-API	O
``	O	O
opening	O	O
url	O	O
:	O	O
''	O	O
,	O	O
linksite	O	O
=	O	O
meta	O	O
=	O	O
print	B-API	O
``	O	O
Content-Length	O	O
:	O	O
''	O	O
,	O	O
[	O	O
0	O	O
]	O	O
f	O	O
=	O	O
print	B-API	O
``	O	O
File	B-API	O
on	O	O
f	O	O
=	O	O
f	O	O
=	O	O
print	O	O
``	O	O
File	B-API	O
on	O	O
disk	O	O
after	O	O
print	B-API	O
.st_size	O	O
returns	O	O
:	O	O
''	O	O
,	O	O
urllib.urlopen	B-API	B-API
(	I-API	I-API
link	I-API	I-API
)	I-API	I-API
site.info	B-API	B-API
(	I-API	I-API
)	I-API	I-API
meta.getheaders	B-API	B-API
(	O	I-API
``	O	I-API
Content-Length	O	I-API
''	O	I-API
)	O	I-API
(	O	O
``	O	O
out.txt	O	O
''	O	O
,	O	O
``	O	O
rb	O	O
''	O	O
)	O	O
disk	B-API	O
:	O	O
''	O	O
,	O	O
len	O	O
(	O	O
f.read	B-API	B-API
(	I-API	I-API
)	I-API	I-API
)	O	I-API
f.close	B-API	B-API
(	I-API	I-API
)	I-API	I-API
(	O	O
``	O	O
out.txt	O	O
''	O	O
,	O	O
``	O	O
wb	O	O
''	O	O
)	O	O
f.write	B-API	B-API
(	O	I-API
site.read	B-API	I-API
(	I-API	I-API
)	I-API	I-API
)	O	I-API
site.close	B-API	B-API
(	I-API	I-API
)	I-API	I-API
f.close	B-API	B-API
(	I-API	I-API
)	I-API	I-API
(	O	O
``	O	O
out.txt	O	O
''	O	O
,	O	O
``	O	O
rb	O	O
''	O	O
)	O	O
download	O	O
:	O	O
''	O	O
,	O	O
len	O	O
(	O	O
f.read	B-API	B-API
(	I-API	I-API
)	I-API	I-API
)	O	I-API
f.close	B-API	B-API
(	I-API	I-API
)	I-API	I-API
``	O	O
os.stat	B-API	B-API
(	I-API	I-API
)	I-API	I-API
os.stat	B-API	O
(	I-API	O
``	I-API	O
out.txt	I-API	O
''	I-API	O
)	I-API	O
this	O	O
outputs	O	O
:	O	O
$	O	O
python	O	O
test.pyopening	O	O
url	O	O
:	O	O
http	O	O
:	O	O
//python.orgContent-Length	O	O
:	O	O
16535File	O	O
on	O	O
disk	O	O
:	O	O
16535File	O	O
on	O	O
disk	O	O
after	O	O
download	O	O
:	O	O
.st_size	O	O
returns	O	O
:	O	O
16535os.stat	B-API	B-API
(	I-API	I-API
)	I-API	I-API
Make	O	O
sure	O	O
you	O	O
are	O	O
opening	O	O
both	O	O
files	O	O
for	O	O
binary	O	O
read/write	O	O
.	O	O
//	O	O
open	O	O
for	O	O
binary	O	O
//	O	O
open	O	O
for	O	O
binary	O	B-API
(	O	I-API
filename	O	I-API
,	O	I-API
``	O	I-API
wb	O	I-API
''	O	I-API
)	O	I-API
(	O	O
filename	O	O
,	O	O
``	O	O
rb	O	O
''	O	O
)	O	O
Would	O	O
use	O	O
double.TryParse	B-API	B-API
,	O	O
it	O	O
has	O	O
performance	O	O
benefits	O	O
.	O	O
I	O	O
'd	O	O
personally	O	O
use	O	O
int.tryparse	B-API	O
,	O	O
then	O	O
double.tryparse	B-API	O
.	O	O
Performance	O	O
on	O	O
those	O	O
methods	O	O
is	O	O
quite	O	O
fast	O	O
.	O	O
They	O	O
both	O	O
return	O	O
a	O	O
Boolean	B-API	O
.	O	O
If	O	O
both	O	O
fail	O	O
then	O	O
you	O	O
have	O	O
a	O	O
string	O	O
,	O	O
per	O	O
how	O	O
you	O	O
defined	O	O
your	O	O
data	O	O
.	O	O
I	O	O
would	O	O
say	O	O
,	O	O
do	O	O
n't	O	O
worry	O	O
so	O	O
much	O	O
about	O	O
such	O	O
micro	O	O
performance	O	O
.	O	O
It	O	O
is	O	O
much	O	O
better	O	O
to	O	O
just	O	O
get	O	O
something	O	O
to	O	O
work	O	O
,	O	O
and	O	O
then	O	O
make	O	O
it	O	O
as	O	O
clear	O	O
and	O	O
concise	O	O
and	O	O
easy	O	O
to	O	O
read	O	O
as	O	O
possible	O	O
.	O	O
The	O	O
worst	O	O
thing	O	O
you	O	O
can	O	O
do	O	O
is	O	O
sacrifice	O	O
readability	O	O
for	O	O
an	O	O
insignificant	O	O
amount	O	O
of	O	O
performance	O	O
.	O	O
In	O	O
the	O	O
end	O	O
,	O	O
the	O	O
best	O	O
way	O	O
to	O	O
deal	O	O
with	O	O
performance	O	O
issues	O	O
is	O	O
to	O	O
save	O	O
them	O	O
for	O	O
when	O	O
you	O	O
have	O	O
data	O	O
that	O	O
indicates	O	O
there	O	O
is	O	O
an	O	O
actual	O	O
performance	O	O
problem	O	O
...	O	O
otherwise	O	O
you	O	O
will	O	O
spend	O	O
a	O	O
lot	O	O
of	O	O
time	O	O
micro-optimizing	O	O
and	O	O
actually	O	O
cause	O	O
higher	O	O
maintenance	O	O
costs	O	O
for	O	O
later	O	O
on	O	O
.	O	O
If	O	O
you	O	O
find	O	O
this	O	O
parsing	O	O
situation	O	O
is	O	O
really	O	O
the	O	O
bottleneck	O	O
in	O	O
your	O	O
application	O	O
,	O	O
THEN	O	O
is	O	O
the	O	O
time	O	O
to	O	O
try	O	O
and	O	O
figure	O	O
out	O	O
what	O	O
the	O	O
fastest	O	O
way	O	O
to	O	O
solve	O	O
the	O	O
problem	O	O
is	O	O
.	O	O
I	O	O
think	O	O
Jeff	O	O
(	O	O
and	O	O
many	O	O
others	O	O
)	O	O
have	O	O
blogged	O	O
about	O	O
this	O	O
sort	O	O
of	O	O
thing	O	O
a	O	O
lot	O	O
.	O	O
If	O	O
the	O	O
data	O	O
modification	O	O
is	O	O
not	O	O
too	O	O
time	O	O
consuming	O	O
(	O	O
meaning	O	O
,	O	O
if	O	O
the	O	O
main	O	O
purpose	O	O
of	O	O
the	O	O
background	O	O
thread	O	O
is	O	O
not	O	O
the	O	O
actual	O	O
data	O	O
modification	O	O
)	O	O
,	O	O
try	O	O
moving	O	O
the	O	O
section	O	O
that	O	O
modifies	O	O
the	O	O
data	O	O
to	O	O
a	O	O
delegate	O	O
and	O	O
Invoke'ing	O	O
that	O	O
delegate	O	O
.	O	O
If	O	O
the	O	O
actual	O	O
heavy	O	O
work	O	O
is	O	O
on	O	O
the	O	O
data	O	O
,	O	O
you	O	O
'll	O	O
probably	O	O
have	O	O
to	O	O
create	O	O
a	O	O
deep	O	O
copy	O	O
of	O	O
this	O	O
data	O	O
to	O	O
pass	O	O
to	O	O
the	O	O
background	O	O
thread	O	O
,	O	O
which	O	O
will	O	O
send	O	O
the	O	O
processed	O	O
data	O	O
back	O	O
to	O	O
the	O	O
UI	O	O
thread	O	O
via	O	O
Invoke	O	O
again	O	O
.	O	O
You	O	O
should	O	O
be	O	O
able	O	O
to	O	O
do	O	O
something	O	O
like	O	O
:	O	O
if	B-API	O
(	I-API	O
control.InvokeRequired	I-API	B-API
)	I-API	O
{	O	O
;	O	O
}	O	O
else	O	O
{	O	O
control.Invoke	B-API	B-API
(	I-API	I-API
delegateWithMyCode	I-API	I-API
)	I-API	I-API
delegateWithMyCode	B-API	B-API
(	I-API	I-API
)	I-API	I-API
InvokeRequired	O	B-API
is	O	O
a	O	O
property	O	O
on	O	O
Controls	O	O
to	O	O
see	O	O
if	O	O
you	O	O
are	O	O
on	O	O
the	O	O
correct	O	O
thread	O	O
,	O	O
then	O	O
Invoke	O	O
will	O	O
invoke	O	O
the	O	O
delegate	O	O
on	O	O
the	O	O
correct	O	O
thread	O	O
.	O	O
UPDATE	O	O
:	O	O
Actually	O	O
,	O	O
at	O	O
my	O	O
last	O	O
job	O	O
we	O	O
did	O	O
something	O	O
like	O	O
this	O	O
:	O	O
private	O	O
void	O	O
{	O	O
if	B-API	O
(	I-API	O
this.InvokeRequired	I-API	B-API
)	I-API	O
{	O	O
,	O	O
someParam	O	O
)	O	O
;	O	O
}	O	O
//	O	O
Regular	O	O
handling	O	O
(	O	O
Object	O	O
someParam	O	O
)	O	O
(	O	O
new	O	O
SomeEventHandlerDelegate	O	O
(	O	O
SomeEventHandler	O	O
)	O	O
which	O	O
removes	O	O
the	O	O
need	O	O
for	O	O
the	O	O
else	O	O
block	O	O
and	O	O
kind	O	O
of	O	O
tightens	O	O
up	O	O
the	O	O
code	O	O
.	O	O
As	O	O
I	O	O
do	O	O
n't	O	O
have	O	O
a	O	O
test	O	O
case	O	O
to	O	O
go	O	O
from	O	O
I	O	O
ca	O	O
n't	O	O
guarantee	O	O
this	O	O
solution	O	O
,	O	O
but	O	O
it	O	O
seems	O	O
to	O	O
me	O	O
that	O	O
a	O	O
scenario	O	O
similar	O	O
to	O	O
the	O	O
one	O	O
used	O	O
to	O	O
update	O	O
progress	O	O
bars	O	O
in	O	O
different	O	O
threads	O	O
(	O	O
use	O	O
a	O	O
delegate	O	O
)	O	O
would	O	O
be	O	O
suitable	O	O
here	O	O
.	O	O
public	O	O
delegate	B-API	O
void	I-API	O
;	O	O
public	O	O
DataBindDelegate	B-API	O
BindData	O	O
=	O	O
new	O	O
;	O	O
public	O	O
void	O	O
{	O	O
DataBindDelegate	B-API	B-API
(	I-API	I-API
)	I-API	I-API
DataBindDelegate	B-API	B-API
(	I-API	I-API
DoDataBind	I-API	I-API
)	I-API	I-API
DoDataBind	B-API	B-API
(	I-API	I-API
)	I-API	I-API
DataBind	B-API	B-API
(	I-API	I-API
)	I-API	I-API
If	O	O
the	O	O
data	O	O
binding	O	O
needs	O	O
to	O	O
be	O	O
done	O	O
by	O	O
a	O	O
particular	O	O
thread	O	O
,	O	O
then	O	O
let	O	O
that	O	O
thread	O	O
do	O	O
the	O	O
work	O	O
!	O	O
Re	O	O
:	O	O
2004	O	O
No	O	O
,	O	O
you	O	O
will	O	O
only	O	O
move	O	O
the	O	O
code	O	O
that	O	O
changes	O	O
the	O	O
data	O	O
into	O	O
the	O	O
delegate	O	O
function	O	O
(	O	O
because	O	O
the	O	O
data	O	O
change	O	O
is	O	O
what	O	O
triggers	O	O
the	O	O
control	O	O
update	O	O
)	O	O
.	O	O
Other	O	O
than	O	O
that	O	O
,	O	O
you	O	O
should	O	O
not	O	O
have	O	O
to	O	O
write	O	O
anything	O	O
extra	O	O
.	O	O
If	O	O
the	O	O
thread	O	O
call	O	O
is	O	O
``	O	O
illegal	O	O
''	O	O
(	O	O
i.e	O	O
.	O	O
the	O	O
DataBind	O	O
call	O	O
affects	O	O
controls	O	O
that	O	O
were	O	O
not	O	O
created	O	O
in	O	O
the	O	O
thread	O	O
it	O	O
is	O	O
being	O	O
called	O	O
from	O	O
)	O	O
then	O	O
you	O	O
need	O	O
to	O	O
create	O	O
a	O	O
delegate	O	O
so	O	O
that	O	O
even	O	O
if	O	O
the	O	O
decision	O	O
/	O	O
preparation	O	O
for	O	O
the	O	O
DataBind	O	O
is	O	O
not	O	O
done	O	O
in	O	O
the	O	O
control-creating	O	O
thread	O	O
,	O	O
any	O	O
resultant	O	O
modification	O	O
of	O	O
them	O	O
(	O	O
i.e	O	O
.	O	O
DataBind	O	B-API
(	O	I-API
)	O	I-API
)	O	O
will	O	O
be	O	O
.	O	O
You	O	O
would	O	O
call	O	O
my	O	O
code	O	O
from	O	O
the	O	O
worker	O	O
thread	O	O
like	O	O
so	O	O
:	O	O
this.BindData.Invoke	B-API	B-API
(	I-API	I-API
)	I-API	I-API
This	O	O
would	O	O
then	O	O
cause	O	O
the	O	O
original	O	O
thread	O	O
to	O	O
do	O	O
the	O	O
binding	O	O
,	O	O
which	O	O
(	O	O
presuming	O	O
it	O	O
is	O	O
the	O	O
thread	O	O
that	O	O
created	O	O
the	O	O
controls	O	O
)	O	O
should	O	O
work	O	O
.	O	O
In	O	O
WPF	B-API	O
and	O	O
Silverlight	B-API	O
the	O	O
binding	O	O
infrastructure	O	O
takes	O	O
care	O	O
of	O	O
the	O	O
switching	O	O
to	O	O
the	O	O
UI	O	O
thread	O	O
.	O	O
NUnit	B-API	O
is	O	O
always	O	O
a	O	O
favorite	O	O
of	O	O
mine	O	O
.	O	O
However	O	O
if	O	O
you	O	O
are	O	O
using	O	O
TFS	B-API	O
as	O	O
your	O	O
source	O	O
control	O	O
I	O	O
suggest	O	O
you	O	O
stick	O	O
with	O	O
the	O	O
Microsoft	B-API	O
Stack	I-API	O
.	O	O
For	O	O
a	O	O
Mock	B-API	O
Object	I-API	O
library	O	O
,	O	O
I	O	O
've	O	O
found	O	O
the	O	O
BSD-licensed	B-API	O
Rhino.Mocks	I-API	B-API
to	O	O
be	O	O
rather	O	O
pleasing	O	O
.	O	O
NUnit	B-API	O
is	O	O
available	O	O
at	O	O
http	O	O
:	O	O
//www.nunit.org	O	O
I	O	O
would	O	O
suggest	O	O
this	O	O
even	O	O
when	O	O
working	O	O
on	O	O
the	O	O
MS	B-API	O
